code_type;code_commune;geo point;geo shape;infobulle;nom;ligne;en_service;couvert;etiquette;num_sation;nb_bornettes;rue;mot_directeur;No;locations_2016;nb_places
2;;43.632447148950746, 1.4317570882022266;"{""coordinates"": [[1.431757088202227, 43.632447148950746]], ""type"": ""MultiPoint""}";"Arrêt: Jules Ferry
15 29";Jules Ferry;15 29;;;;;;;;;;
2;;43.57048319517778, 1.4085871438982143;"{""coordinates"": [[1.408587143898214, 43.57048319517778]], ""type"": ""MultiPoint""}";"Arrêt: Kiev
14";Kiev;14;;;;;;;;;;
13;;43.691618199899644, 1.5174766109055524;"{""coordinates"": [[1.517476610905552, 43.691618199899644]], ""type"": ""MultiPoint""}";"Arrêt: Kiosque
SC19 SC20";Kiosque;SC19 SC20;;;;;;;;;;
9;;43.47754000039622, 1.525129999110241;"{""coordinates"": [[1.525129999110241, 43.47754000039622]], ""type"": ""MultiPoint""}";"Arrêt: L'Enclos du Château
205";L'Enclos du Château;205;;;;;;;;;;
9;;43.49684567508019, 1.5181721945440745;"{""coordinates"": [[1.518172194544074, 43.49684567508019]], ""type"": ""MultiPoint""}";"Arrêt: L'Espitalet
205";L'Espitalet;205;;;;;;;;;;
9;;43.42613484461254, 1.3577989446097287;"{""coordinates"": [[1.357798944609729, 43.42613484461254]], ""type"": ""MultiPoint""}";"Arrêt: La Croix Blanche 1
314";La Croix Blanche 1;314;;;;;;;;;;
6;;43.646452002163095, 1.478571239784771;"{""coordinates"": [[1.478571239784771, 43.646452002163095]], ""type"": ""MultiPoint""}";"Arrêt: La Franqui
43 SC11 SC17 SC18";La Franqui;43 SC11 SC17 SC18;;;;;;;;;;
15;;43.658599962601876, 1.3351852736045795;"{""coordinates"": [[1.33518527360458, 43.658599962601876]], ""type"": ""MultiPoint""}";"Arrêt: La Paquière
170 171";La Paquière;170 171;;;;;;;;;;
2;;43.52375598345638, 1.5630106630989993;"{""coordinates"": [[1.563010663098999, 43.52375598345638]], ""type"": ""MultiPoint""}";"Arrêt: La Place
79";La Place;79;;;;;;;;;;
2;;43.64562787877724, 1.5265152535128612;"{""coordinates"": [[1.526515253512861, 43.64562787877724]], ""type"": ""MultiPoint""}";"Arrêt: La Rivière
20";La Rivière;20;;;;;;;;;;
9;;43.510871314773674, 1.563415344408057;"{""coordinates"": [[1.563415344408057, 43.510871314773674]], ""type"": ""MultiPoint""}";"Arrêt: La Tour
204";La Tour;204;;;;;;;;;;
9;;43.551013445929655, 1.5664671333917097;"{""coordinates"": [[1.56646713339171, 43.551013445929655]], ""type"": ""MultiPoint""}";"Arrêt: La Tuilerie
201";La Tuilerie;201;;;;;;;;;;
6;;43.63364192124919, 1.43497944233211;"{""coordinates"": [[1.43497944233211, 43.63364192124919]], ""type"": ""MultiPoint""}";"Arrêt: La Vache
59 69 L10 SC36 SC37 SC41";La Vache;59 69 L10 SC36 SC37 SC41;;;;;;;;;;
2;;43.52856711790573, 1.349885747917898;"{""coordinates"": [[1.349885747917898, 43.52856711790573]], ""type"": ""MultiPoint""}";"Arrêt: La Vimona
58 85";La Vimona;58 85;;;;;;;;;;
9;;43.48285900859637, 1.350526538276726;"{""coordinates"": [[1.350526538276726, 43.48285900859637]], ""type"": ""MultiPoint""}";"Arrêt: Laborie
317";Laborie;317;;;;;;;;;;
9;;43.49913006636641, 1.3937302942389016;"{""coordinates"": [[1.393730294238902, 43.49913006636641]], ""type"": ""MultiPoint""}";"Arrêt: Lachambre
311 316 317";Lachambre;311 316 317;;;;;;;;;;
3;;43.60119968812303, 1.4970050293097916;"{""coordinates"": [[1.497005029309792, 43.60119968812303]], ""type"": ""MultiPoint""}";"Arrêt: Lagarde
106 72 83";Lagarde;106 72 83;;;;;;;;;;
6;;43.69501723622386, 1.516266384641918;"{""coordinates"": [[1.516266384641918, 43.69501723622386]], ""type"": ""MultiPoint""}";"Arrêt: Lapeyrouse
76 SC13 SC14 SC16 SC20";Lapeyrouse;76 SC13 SC14 SC16 SC20;;;;;;;;;;
3;;43.62009014420927, 1.4529432829483462;"{""coordinates"": [[1.452943282948346, 43.62009014420927]], ""type"": ""MultiPoint""}";"Arrêt: Lapujade
39 NVB";Lapujade;39 NVB;;;;;;;;;;
15;;43.6533531887514, 1.307707085012062;"{""coordinates"": [[1.307707085012062, 43.6533531887514]], ""type"": ""MultiPoint""}";"Arrêt: Lasbadorques
170 171";Lasbadorques;170 171;;;;;;;;;;
2;;43.61524352029105, 1.4210514042135611;"{""coordinates"": [[1.421051404213561, 43.61524352029105]], ""type"": ""MultiPoint""}";"Arrêt: Lassalle
15";Lassalle;15;;;;;;;;;;
2;;43.57367857124298, 1.4742428204089044;"{""coordinates"": [[1.474242820408904, 43.57367857124298]], ""type"": ""MultiPoint""}";"Arrêt: Latécoère
23 27 80";Latécoère;23 27 80;;;;;;;;;;
2;;43.670473524694266, 1.4453293474460336;"{""coordinates"": [[1.445329347446034, 43.670473524694266]], ""type"": ""MultiPoint""}";"Arrêt: Launaguet Nobles
26 60";Launaguet Nobles;26 60;;;;;;;;;;
2;;43.56549169511849, 1.5123353591032815;"{""coordinates"": [[1.512335359103282, 43.56549169511849]], ""type"": ""MultiPoint""}";"Arrêt: Laure Delerot
L09";Laure Delerot;L09;;;;;;;;;;
9;;43.53194898198214, 1.5741131374376507;"{""coordinates"": [[1.574113137437651, 43.53194898198214]], ""type"": ""MultiPoint""}";"Arrêt: Le Broc
201";Le Broc;201;;;;;;;;;;
11;;43.67876573066273, 1.3230669480007404;"{""coordinates"": [[1.32306694800074, 43.67876573066273]], ""type"": ""MultiPoint""}";"Arrêt: Les Jardins du Panariol
170 171 71";Les Jardins du Panariol;170 171 71;;;;;;;;;;
2;;43.578109180448365, 1.4684860155075425;"{""coordinates"": [[1.468486015507543, 43.578109180448365]], ""type"": ""MultiPoint""}";"Arrêt: Lespinet Struxiano
27";Lespinet Struxiano;27;;;;;;;;;;
2;;43.51095856186616, 1.5552710815684967;"{""coordinates"": [[1.555271081568497, 43.51095856186616]], ""type"": ""MultiPoint""}";"Arrêt: Lilas
80";Lilas;80;;;;;;;;;;
6;;43.5413481271554, 1.346973970623062;"{""coordinates"": [[1.346973970623062, 43.5413481271554]], ""type"": ""MultiPoint""}";"Arrêt: Lilas
321 87 SC42";Lilas;321 87 SC42;;;;;;;;;;
6;;43.62894148958034, 1.4499177173702769;"{""coordinates"": [[1.449917717370277, 43.62894148958034]], ""type"": ""MultiPoint""}";"Arrêt: Louin
36 SC02";Louin;36 SC02;;;;;;;;;;
13;;43.60106787161476, 1.4613275767458236;"{""coordinates"": [[1.461327576745824, 43.60106787161476]], ""type"": ""MultiPoint""}";"Arrêt: Lycée Caousou
SC06 SC07";Lycée Caousou;SC06 SC07;;;;;;;;;;
2;;43.51436336964646, 1.3306609460924372;"{""coordinates"": [[1.330660946092437, 43.51436336964646]], ""type"": ""MultiPoint""}";"Arrêt: Méditerranée
58 87";Méditerranée;58 87;;;;;;;;;;
2;;43.526559881253164, 1.3462113548233308;"{""coordinates"": [[1.346211354823331, 43.526559881253164]], ""type"": ""MultiPoint""}";"Arrêt: Méroc
58 85";Méroc;58 85;;;;;;;;;;
2;;43.577634125995594, 1.3773682483374683;"{""coordinates"": [[1.377368248337468, 43.577634125995594]], ""type"": ""MultiPoint""}";"Arrêt: Météo
18";Météo;18;;;;;;;;;;
9;;43.57950341559535, 1.2853298653151104;"{""coordinates"": [[1.28532986531511, 43.57950341559535]], ""type"": ""MultiPoint""}";"Arrêt: Mûriers
121 55";Mûriers;121 55;;;;;;;;;;
2;;43.5495761133082, 1.5383918247467505;"{""coordinates"": [[1.538391824746751, 43.5495761133082]], ""type"": ""MultiPoint""}";"Arrêt: Mûriers
83";Mûriers;83;;;;;;;;;;
9;;43.66747819364531, 1.3592690945904546;"{""coordinates"": [[1.359269094590455, 43.66747819364531]], ""type"": ""MultiPoint""}";"Arrêt: MEETT
30";MEETT;30;;;;;;;;;;
11;;43.64923158893233, 1.3263730174021828;"{""coordinates"": [[1.326373017402183, 43.64923158893233]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Cornebarrieu
170 171 74 75";Mairie Cornebarrieu;170 171 74 75;;;;;;;;;;
2;;43.53708838196507, 1.3436932410390257;"{""coordinates"": [[1.343693241039026, 43.53708838196507]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Cugnaux
321 87 L11";Mairie Cugnaux;321 87 L11;;;;;;;;;;
9;;43.47371521078499, 1.5505681590699456;"{""coordinates"": [[1.550568159069946, 43.47371521078499]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Donneville
205";Mairie Donneville;205;;;;;;;;;;
9;;43.59451546527294, 1.562149488896661;"{""coordinates"": [[1.562149488896661, 43.59451546527294]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Flourens
103 106 107";Mairie Flourens;103 106 107;;;;;;;;;;
9;;43.482040088229844, 1.6661955515952058;"{""coordinates"": [[1.666195551595206, 43.482040088229844]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Labastide Beauvoir
201";Mairie Labastide Beauvoir;201;;;;;;;;;;
9;;43.556287000485824, 1.5640989922012947;"{""coordinates"": [[1.564098992201295, 43.556287000485824]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Lauzerville
201";Mairie Lauzerville;201;;;;;;;;;;
9;;43.39642309541345, 1.2617583651238915;"{""coordinates"": [[1.261758365123892, 43.39642309541345]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Lavernose
313";Mairie Lavernose;313;;;;;;;;;;
9;;43.611535084309814, 1.5731361518767344;"{""coordinates"": [[1.573136151876734, 43.611535084309814]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Mons
102 106";Mairie Mons;102 106;;;;;;;;;;
13;;43.71832344105111, 1.481517503717653;"{""coordinates"": [[1.481517503717653, 43.71832344105111]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Montberon
SC10 SC25 SC26";Mairie Montberon;SC10 SC25 SC26;;;;;;;;;;
9;;43.50260379043168, 1.508840006625918;"{""coordinates"": [[1.508840006625918, 43.50260379043168]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Pechabou
202";Mairie Pechabou;202;;;;;;;;;;
15;;43.52884207766336, 1.457230865926975;"{""coordinates"": [[1.457230865926975, 43.52884207766336]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Pechbusque
119";Mairie Pechbusque;119;;;;;;;;;;
3;;43.520574324999295, 1.400211921347907;"{""coordinates"": [[1.400211921347907, 43.520574324999295]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Portet
311 50";Mairie Portet;311 50;;;;;;;;;;
15;;43.489197296456936, 1.4733281028572565;"{""coordinates"": [[1.473328102857256, 43.489197296456936]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Rebigue
119";Mairie Rebigue;119;;;;;;;;;;
13;;43.58366365692947, 1.3459510043622296;"{""coordinates"": [[1.34595100436223, 43.58366365692947]], ""type"": ""MultiPoint""}";"Arrêt: Mairie Tournefeuille
SC29";Mairie Tournefeuille;SC29;;;;;;;;;;
2;;43.563678916313094, 1.2994055253868226;"{""coordinates"": [[1.299405525386823, 43.563678916313094]], ""type"": ""MultiPoint""}";"Arrêt: Maison de Retraite
67";Maison de Retraite;67;;;;;;;;;;
6;;43.63098892878888, 1.4495908821462373;"{""coordinates"": [[1.449590882146237, 43.63098892878888]], ""type"": ""MultiPoint""}";"Arrêt: Maourine
36 SC02";Maourine;36 SC02;;;;;;;;;;
9;;43.64186589433377, 1.368561273320844;"{""coordinates"": [[1.368561273320844, 43.64186589433377]], ""type"": ""MultiPoint""}";"Arrêt: Marcel Dassault
30";Marcel Dassault;30;;;;;;;;;;
9;;43.47968196750794, 1.3327697707954915;"{""coordinates"": [[1.332769770795492, 43.47968196750794]], ""type"": ""MultiPoint""}";"Arrêt: Marclan
301";Marclan;301;;;;;;;;;;
9;;43.54483198557281, 1.506652601399672;"{""coordinates"": [[1.506652601399672, 43.54483198557281]], ""type"": ""MultiPoint""}";"Arrêt: Marco Polo
204";Marco Polo;204;;;;;;;;;;
2;;43.62635665591058, 1.398526878834537;"{""coordinates"": [[1.398526878834537, 43.62635665591058]], ""type"": ""MultiPoint""}";"Arrêt: Marly
70";Marly;70;;;;;;;;;;
2;;43.68240000125732, 1.4832915299102356;"{""coordinates"": [[1.483291529910236, 43.68240000125732]], ""type"": ""MultiPoint""}";"Arrêt: Massebiau
33";Massebiau;33;;;;;;;;;;
2;;43.61100928451693, 1.4529397413092433;"{""coordinates"": [[1.452939741309243, 43.61100928451693]], ""type"": ""MultiPoint""}";"Arrêt: Matabiau Gare SNCF
15 24 27";Matabiau Gare SNCF;15 24 27;;;;;;;;;;
9;;43.54956971149114, 1.5149215342912938;"{""coordinates"": [[1.514921534291294, 43.54956971149114]], ""type"": ""MultiPoint""}";"Arrêt: Max Planck
109";Max Planck;109;;;;;;;;;;
3;;43.58312196865414, 1.5339880375569879;"{""coordinates"": [[1.533988037556988, 43.58312196865414]], ""type"": ""MultiPoint""}";"Arrêt: Monplaisir
104 84";Monplaisir;104 84;;;;;;;;;;
10;;43.58647465405365, 1.5785331655149248;"{""coordinates"": [[1.578533165514925, 43.58647465405365]], ""type"": ""MultiPoint""}";"Arrêt: Montauriol
103 106 107 SC06 SC07";Montauriol;103 106 107 SC06 SC07;;;;;;;;;;
6;;43.7181049020504, 1.4818264832374455;"{""coordinates"": [[1.481826483237445, 43.7181049020504]], ""type"": ""MultiPoint""}";"Arrêt: Montberon
26 SC34 SC35";Montberon;26 SC34 SC35;;;;;;;;;;
9;;43.59928769482523, 1.6042813603285024;"{""coordinates"": [[1.604281360328502, 43.59928769482523]], ""type"": ""MultiPoint""}";"Arrêt: Montségur
102 106 107";Montségur;102 106 107;;;;;;;;;;
2;;43.6172653123193, 1.319085927512192;"{""coordinates"": [[1.319085927512192, 43.6172653123193]], ""type"": ""MultiPoint""}";"Arrêt: Morbihan
L02";Morbihan;L02;;;;;;;;;;
2;;43.68154844560166, 1.4803382771825586;"{""coordinates"": [[1.480338277182559, 43.68154844560166]], ""type"": ""MultiPoint""}";"Arrêt: Mottes
33";Mottes;33;;;;;;;;;;
2;;43.58084695234765, 1.4946293105565485;"{""coordinates"": [[1.494629310556548, 43.58084695234765]], ""type"": ""MultiPoint""}";"Arrêt: Moulinais
37";Moulinais;37;;;;;;;;;;
9;;43.497139503914596, 1.3001197989961402;"{""coordinates"": [[1.30011979899614, 43.497139503914596]], ""type"": ""MultiPoint""}";"Arrêt: Mounicard
315";Mounicard;315;;;;;;;;;;
9;;43.45675597231077, 1.341892878964599;"{""coordinates"": [[1.341892878964599, 43.45675597231077]], ""type"": ""MultiPoint""}";"Arrêt: Muret Côte des Bènes
305";Muret Côte des Bènes;305;;;;;;;;;;
9;;43.46497565177354, 1.3247704305742707;"{""coordinates"": [[1.324770430574271, 43.46497565177354]], ""type"": ""MultiPoint""}";"Arrêt: Muret Gare SNCF - Parvis
301 302 303 305 306 310 311 314 316 317";Muret Gare SNCF - Parvis;301 302 303 305 306 310 311 314 316 317;;;;;;;;;;
9;;43.466077006132906, 1.3006656140566515;"{""coordinates"": [[1.300665614056651, 43.466077006132906]], ""type"": ""MultiPoint""}";"Arrêt: Muret Guyenne
304";Muret Guyenne;304;;;;;;;;;;
2;;43.65819243842051, 1.4764439747761497;"{""coordinates"": [[1.47644397477615, 43.65819243842051]], ""type"": ""MultiPoint""}";"Arrêt: Myosotis
42";Myosotis;42;;;;;;;;;;
2;;43.62406402394205, 1.4444205739340206;"{""coordinates"": [[1.444420573934021, 43.62406402394205]], ""type"": ""MultiPoint""}";"Arrêt: Négreneys
41";Négreneys;41;;;;;;;;;;
15;;43.52585162979022, 1.4277334153388377;"{""coordinates"": [[1.427733415338838, 43.52585162979022]], ""type"": ""MultiPoint""}";"Arrêt: N. Dame des Coteaux
119";N. Dame des Coteaux;119;;;;;;;;;;
2;;43.632953115579205, 1.470016545105926;"{""coordinates"": [[1.470016545105926, 43.632953115579205]], ""type"": ""MultiPoint""}";"Arrêt: Nicol
19";Nicol;19;;;;;;;;;;
9;;43.602401747286855, 1.3349635189003701;"{""coordinates"": [[1.33496351890037, 43.602401747286855]], ""type"": ""MultiPoint""}";"Arrêt: Oisans
32";Oisans;32;;;;;;;;;;
13;;43.649322723110636, 1.4917581796828498;"{""coordinates"": [[1.49175817968285, 43.649322723110636]], ""type"": ""MultiPoint""}";"Arrêt: Oloron
SC17 SC18";Oloron;SC17 SC18;;;;;;;;;;
2;;43.57683985896095, 1.4218388326764595;"{""coordinates"": [[1.421838832676459, 43.57683985896095]], ""type"": ""MultiPoint""}";"Arrêt: Orbesson
L04";Orbesson;L04;;;;;;;;;;
2;;43.59587493630278, 1.4476321342206782;"{""coordinates"": [[1.447632134220678, 43.59587493630278]], ""type"": ""MultiPoint""}";"Arrêt: Ozenne
44";Ozenne;44;;;;;;;;;;
11;;43.6717059687765, 1.322733236929296;"{""coordinates"": [[1.322733236929296, 43.6717059687765]], ""type"": ""MultiPoint""}";"Arrêt: Périac
170 171 71";Périac;170 171 71;;;;;;;;;;
2;;43.58228417023227, 1.3331901237836197;"{""coordinates"": [[1.33319012378362, 43.58228417023227]], ""type"": ""MultiPoint""}";"Arrêt: Périgord
L03";Périgord;L03;;;;;;;;;;
9;;43.42066323842285, 1.3165747533934087;"{""coordinates"": [[1.316574753393409, 43.42066323842285]], ""type"": ""MultiPoint""}";"Arrêt: P. Mendès France
310";P. Mendès France;310;;;;;;;;;;
9;;43.55118588361273, 1.4728580202861945;"{""coordinates"": [[1.472858020286195, 43.55118588361273]], ""type"": ""MultiPoint""}";"Arrêt: Paquerettes
82";Paquerettes;82;;;;;;;;;;
9;;43.50514294785046, 1.5674483207870602;"{""coordinates"": [[1.56744832078706, 43.50514294785046]], ""type"": ""MultiPoint""}";"Arrêt: Paradis
204";Paradis;204;;;;;;;;;;
9;;43.626461483057504, 1.5414258521185449;"{""coordinates"": [[1.541425852118545, 43.626461483057504]], ""type"": ""MultiPoint""}";"Arrêt: Pastel
102 106";Pastel;102 106;;;;;;;;;;
2;;43.64314336164991, 1.5145340028209635;"{""coordinates"": [[1.514534002820964, 43.64314336164991]], ""type"": ""MultiPoint""}";"Arrêt: Pastel
20";Pastel;20;;;;;;;;;;
2;;43.57682152410315, 1.4556769325578667;"{""coordinates"": [[1.455676932557867, 43.57682152410315]], ""type"": ""MultiPoint""}";"Arrêt: Pastourelles
44";Pastourelles;44;;;;;;;;;;
2;;43.59649803464892, 1.4235377353656256;"{""coordinates"": [[1.423537735365626, 43.59649803464892]], ""type"": ""MultiPoint""}";"Arrêt: Patte d'Oie
14 45 66";Patte d'Oie;14 45 66;;;;;;;;;;
3;;43.5125443490573, 1.5011690995433622;"{""coordinates"": [[1.501169099543362, 43.5125443490573]], ""type"": ""MultiPoint""}";"Arrêt: Peries
109 81 L06";Peries;109 81 L06;;;;;;;;;;
9;;43.62777055735011, 1.5330324156990733;"{""coordinates"": [[1.533032415699073, 43.62777055735011]], ""type"": ""MultiPoint""}";"Arrêt: Pin Balma Mairie
102 106";Pin Balma Mairie;102 106;;;;;;;;;;
6;;43.69790124484884, 1.475226479374748;"{""coordinates"": [[1.475226479374748, 43.69790124484884]], ""type"": ""MultiPoint""}";"Arrêt: Pins
33 SC10 SC33 SC35";Pins;33 SC10 SC33 SC35;;;;;;;;;;
2;;43.65553296391727, 1.491475829609692;"{""coordinates"": [[1.491475829609692, 43.65553296391727]], ""type"": ""MultiPoint""}";"Arrêt: Piscine
43";Piscine;43;;;;;;;;;;
3;;43.56703825330266, 1.393511384661479;"{""coordinates"": [[1.393511384661479, 43.56703825330266]], ""type"": ""MultiPoint""}";"Arrêt: Place Bouillière
14 25 49 50 58 85 87 L04";Place Bouillière;14 25 49 50 58 85 87 L04;;;;;;;;;;
2;;43.58548788585291, 1.453576254390521;"{""coordinates"": [[1.453576254390521, 43.58548788585291]], ""type"": ""MultiPoint""}";"Arrêt: Place Henry Russell
44";Place Henry Russell;44;;;;;;;;;;
2;;43.564860705510824, 1.4100201596690092;"{""coordinates"": [[1.410020159669009, 43.564860705510824]], ""type"": ""MultiPoint""}";"Arrêt: Place des Glières
L04";Place des Glières;L04;;;;;;;;;;
9;;43.60017819401602, 1.323046238182975;"{""coordinates"": [[1.323046238182975, 43.60017819401602]], ""type"": ""MultiPoint""}";"Arrêt: Place des Marots
55";Place des Marots;55;;;;;;;;;;
2;;43.6375429067583, 1.3904680647430396;"{""coordinates"": [[1.39046806474304, 43.6375429067583]], ""type"": ""MultiPoint""}";"Arrêt: Place du Relais
70";Place du Relais;70;;;;;;;;;;
11;;43.66452202999505, 1.2836299963281455;"{""coordinates"": [[1.283629996328145, 43.66452202999505]], ""type"": ""MultiPoint""}";"Arrêt: Plaine
171 74 75";Plaine;171 74 75;;;;;;;;;;
9;;43.42826499607074, 1.3544650056432177;"{""coordinates"": [[1.354465005643218, 43.42826499607074]], ""type"": ""MultiPoint""}";"Arrêt: Plaine Du Pitou
314";Plaine Du Pitou;314;;;;;;;;;;
9;;43.48300823968135, 1.3341011942951047;"{""coordinates"": [[1.334101194295105, 43.48300823968135]], ""type"": ""MultiPoint""}";"Arrêt: Pompiers
301";Pompiers;301;;;;;;;;;;
2;;43.592206739358204, 1.4000643655043483;"{""coordinates"": [[1.400064365504348, 43.592206739358204]], ""type"": ""MultiPoint""}";"Arrêt: Pont Rocade
67 L03";Pont Rocade;67 L03;;;;;;;;;;
2;;43.62829027773409, 1.4478930267910137;"{""coordinates"": [[1.447893026791014, 43.62829027773409]], ""type"": ""MultiPoint""}";"Arrêt: Pradet
41";Pradet;41;;;;;;;;;;
2;;43.52760894495592, 1.3716635069805267;"{""coordinates"": [[1.371663506980527, 43.52760894495592]], ""type"": ""MultiPoint""}";"Arrêt: Pradié
85";Pradié;85;;;;;;;;;;
2;;43.57906698150232, 1.3585970568910544;"{""coordinates"": [[1.358597056891054, 43.57906698150232]], ""type"": ""MultiPoint""}";"Arrêt: Prat
67";Prat;67;;;;;;;;;;
3;;43.56826873400476, 1.3036346824429876;"{""coordinates"": [[1.303634682442988, 43.56826873400476]], ""type"": ""MultiPoint""}";"Arrêt: Prat Dessus
116 L03";Prat Dessus;116 L03;;;;;;;;;;
2;;43.52571119183722, 1.3345882360557153;"{""coordinates"": [[1.334588236055715, 43.52571119183722]], ""type"": ""MultiPoint""}";"Arrêt: Provence
L11";Provence;L11;;;;;;;;;;
2;;43.58195554478002, 1.457670908791721;"{""coordinates"": [[1.457670908791721, 43.58195554478002]], ""type"": ""MultiPoint""}";"Arrêt: Provence
44";Provence;44;;;;;;;;;;
9;;43.51295959665636, 1.3872740176440796;"{""coordinates"": [[1.38727401764408, 43.51295959665636]], ""type"": ""MultiPoint""}";"Arrêt: Pyrénées
320";Pyrénées;320;;;;;;;;;;
9;;43.60364773096136, 1.4351177243281268;"{""coordinates"": [[1.435117724328127, 43.60364773096136]], ""type"": ""MultiPoint""}";"Arrêt: Quai St Pierre
NCV";Quai St Pierre;NCV;;;;;;;;;;
